# Number of Traces
8985
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
7732; 124; 136; 1.08293036e+00; 1.77790841e-01; 3.52700873e-01; 8.90519060e-01; -1.68358906e-03; 6.97212514e-01
7733; 124; 137; 1.27376034e+00; 2.22320350e-01; 3.80809634e-01; 3.94716035e-01; -5.92866589e-02; 4.63236734e-01
7734; 124; 139; 3.91793953e-01; -4.90878244e-02; 4.32660495e-01; 5.81503980e-01; -2.68772732e-02; 5.21716684e-01
7735; 124; 142; 5.39849965e-01; -1.87542349e-01; 9.33787017e-01; 4.13287147e-01; -1.24104731e-01; 6.57562163e-01
7736; 124; 146; 5.37690088e-01; 2.15733223e-02; 3.52700873e-01; 5.89300403e-01; -8.13661877e-02; 6.78871383e-01
7737; 124; 152; 1.25156415e+00; 2.26106333e-01; 3.52700873e-01; 1.16169099e+00; -9.37784593e-03; 9.33787017e-01
7738; 124; 153; 1.12685505e+00; 1.90375762e-01; 3.52700873e-01; 4.29560689e-01; -9.33483793e-02; 5.85267217e-01
7739; 124; 156; 4.08834877e-01; -1.53451566e-02; 3.52700873e-01; 4.63925262e-01; -8.78044970e-02; 5.97186134e-01
7740; 124; 157; 9.66356189e-01; 1.44391020e-01; 3.52700873e-01; 8.85433261e-01; -4.17064232e-02; 8.04061844e-01
7741; 124; 160; 7.87913338e-01; -1.16469381e-01; 9.33787017e-01; 1.03906204e+00; 1.07517434e-01; 5.12576167e-01
7742; 124; 166; 1.08971152e+00; 1.03399862e-01; 5.64189908e-01; 1.14827490e+00; 5.43906660e-02; 7.46461546e-01
7743; 124; 168; 6.26998194e-01; 4.71611071e-02; 3.52700873e-01; 7.95292045e-01; -3.61401918e-02; 7.17085836e-01
7744; 124; 172; 8.43619500e-01; 1.09225567e-01; 3.52700873e-01; 9.27810407e-01; 4.63833110e-02; 5.93641301e-01
7745; 124; 177; 8.33705993e-01; 1.06385235e-01; 3.52700873e-01; 8.44937361e-01; 8.77717297e-02; 4.13186560e-01
7746; 124; 180; 3.89032713e-01; -3.94503691e-02; 4.03767278e-01; 1.14802207e+00; 6.91586254e-02; 7.05345042e-01
7747; 124; 187; 5.43994819e-01; -1.86354802e-01; 9.33787017e-01; 8.27564815e-01; 7.21298501e-02; 4.42733263e-01
7748; 124; 196; 5.74905232e-01; 3.22358829e-02; 3.52700873e-01; 5.51108068e-01; -2.35464713e-02; 4.88360082e-01
7749; 124; 197; 4.28761216e-01; -9.63603460e-03; 3.52700873e-01; 5.85878206e-01; -1.11728689e-01; 7.60276565e-01
7750; 124; 198; 1.00205785e+00; 1.54619951e-01; 3.52700873e-01; 1.15792492e+00; 1.59601755e-01; 4.62626055e-01
7751; 125; 127; 3.61054423e-01; 3.57115223e-01; 9.50468818e-01; 7.78608100e-01; 6.78221098e-01; 7.07813285e-01
7752; 125; 135; 4.32755170e-01; 5.20809271e-01; 8.60664354e-01; 4.59873093e-01; 4.29312776e-01; 8.94724839e-01
7753; 125; 137; 4.86705189e-01; 2.89071637e-01; 9.50468818e-01; 1.25850552e+00; 4.24932206e-01; 7.04891222e-01
7754; 125; 138; 4.49812988e-01; 5.52308607e-01; 8.42600486e-01; 1.05596952e+00; 3.79888507e-01; 7.73500062e-01
7755; 125; 152; 9.65411713e-01; 6.87667391e-01; 6.58767245e-01; 1.17342410e+00; -3.43937658e-02; 9.29000982e-01
7756; 125; 153; 1.15399655e+00; 5.85543157e-01; 6.58767245e-01; 4.06085709e-01; 3.32729456e-01; 9.50468818e-01
7757; 125; 157; 1.03818782e+00; 6.48256988e-01; 6.58767245e-01; 9.66138963e-01; 3.59613138e-01; 8.04061844e-01
7758; 125; 160; 6.74559968e-01; 1.87342748e-01; 9.50468818e-01; 6.80668286e-01; 6.13681782e-01; 7.59950329e-01
7759; 125; 166; 8.23510715e-01; 7.64510956e-01; 6.58767245e-01; 1.17227825e+00; 6.47602026e-02; 8.85308251e-01
7760; 125; 175; 4.22688130e-01; 3.23738757e-01; 9.50468818e-01; 3.97229013e-01; 4.55205896e-01; 8.98285804e-01
7761; 125; 176; 8.28620335e-01; 7.61743946e-01; 6.58767245e-01; 3.54575093e-01; 3.60623970e-01; 9.50468818e-01
7762; 125; 178; 7.20316778e-01; 8.20393508e-01; 6.58767245e-01; 6.12982848e-01; 2.20688570e-01; 9.50468818e-01
7763; 125; 179; 3.78589926e-01; 3.47619232e-01; 9.50468818e-01; 3.61209998e-01; 3.88692399e-01; 9.36429179e-01
7764; 125; 180; 6.16161607e-01; 8.59491587e-01; 6.66440813e-01; 8.32034615e-01; 6.54855317e-01; 7.05345042e-01
7765; 125; 181; 6.88418347e-01; 1.79838028e-01; 9.50468818e-01; 7.83931510e-01; 1.52834596e-01; 9.39507327e-01
7766; 125; 182; 8.41896615e-01; 7.54554450e-01; 6.58767245e-01; 3.86421513e-01; 4.35248530e-01; 9.09730718e-01
7767; 125; 187; 8.00621669e-01; 7.76906048e-01; 6.58767245e-01; 5.85811183e-01; 2.35402826e-01; 9.50468818e-01
7768; 125; 188; 8.49508425e-01; 7.50432431e-01; 6.58767245e-01; 4.66366463e-01; 3.21752746e-01; 9.40860971e-01
7769; 125; 194; 4.89351108e-01; 6.25320561e-01; 8.00730451e-01; 1.01963328e+00; 6.30508859e-01; 6.71092819e-01
7770; 125; 195; 6.53141818e-01; 3.68716901e-01; 8.75185156e-01; 6.80872042e-01; 3.89373855e-01; 8.59366358e-01
7771; 125; 197; 6.42282851e-01; 7.11016176e-01; 7.26006816e-01; 6.49294712e-01; 6.29935786e-01; 7.60276565e-01
7772; 126; 127; 7.58123212e-02; 2.07047899e-01; 1.34077954e+00; 4.12486249e-02; 5.36711507e-02; 9.49951490e-01
7773; 126; 132; 6.07597102e-03; 2.48662997e-01; 6.28812461e-01; 3.76251452e-02; -6.41971246e-03; 8.99379374e-01
7774; 126; 133; -5.75371243e-03; 8.09432893e-01; 6.28812461e-01; 1.43911741e-02; 6.70524587e-01; 8.06803613e-01
7775; 126; 134; 4.55684783e-02; -6.25214442e-03; 9.81546594e-01; -6.44528148e-04; 6.37779304e-01; 6.44198547e-01
7776; 126; 137; 2.45490682e-02; -6.69555796e-03; 7.64118158e-01; 5.24907054e-02; 2.21786751e-01; 1.10285880e+00
7777; 126; 139; -1.01598792e-03; 5.84847570e-01; 6.28812461e-01; 6.03923504e-03; 7.90067285e-01; 7.46522516e-01
7778; 126; 145; 1.15544195e-04; 5.31208844e-01; 6.28812461e-01; 5.41749008e-02; 1.74735694e-01; 1.11000999e+00
7779; 126; 146; -7.02925530e-03; 8.69898251e-01; 6.28812461e-01; 7.07216757e-04; 8.52715895e-01; 7.05056499e-01
7780; 126; 148; 1.85911892e-02; -6.82124200e-03; 7.02488820e-01; 2.56905458e-02; 8.05848188e-01; 9.53150769e-01
7781; 126; 149; -8.18828837e-03; 9.24840622e-01; 6.28812461e-01; 1.12928739e-02; 7.78162594e-01; 7.98246273e-01
7782; 126; 150; -1.37736207e-04; 5.43215254e-01; 6.28812461e-01; 4.76261599e-02; 2.40437432e-01; 1.05662952e+00
7783; 126; 151; -4.19219464e-03; 7.35411287e-01; 6.28812461e-01; 1.19032009e-02; 6.85556340e-01; 7.84357725e-01
7784; 126; 161; -6.15831508e-03; 8.28612526e-01; 6.28812461e-01; 1.01662729e-02; 6.77543073e-01; 7.64650796e-01
7785; 126; 162; -2.73827883e-03; 6.66490405e-01; 6.28812461e-01; 5.76972578e-02; 8.63066030e-01; 1.29656672e+00
7786; 126; 164; 7.40711881e-03; 1.85561765e-01; 6.28812461e-01; 6.23461165e-02; -5.89821289e-03; 1.15509740e+00
7787; 126; 171; 1.74020685e-02; 6.66684118e-01; 8.37097300e-01; 6.15733870e-02; 9.60455768e-02; 1.16934346e+00
7788; 126; 173; 3.02441764e-04; 5.22349222e-01; 6.28812461e-01; 3.67919824e-02; 3.75442919e-01; 9.74055848e-01
7789; 126; 174; 6.43031317e-04; 5.06204042e-01; 6.28812461e-01; 1.23853746e-02; 5.19471658e-01; 7.53117176e-01
7790; 126; 175; 3.26690402e-02; -6.52426364e-03; 8.48112562e-01; 1.09881633e-02; 4.06738720e-01; 7.14081553e-01
7791; 126; 181; 7.48108385e-03; 1.82055553e-01; 6.28812461e-01; 6.13576708e-02; 4.64206484e-01; 1.24741548e+00
7792; 126; 185; -1.02203445e-02; 1.02116745e+00; 6.28812461e-01; -5.72699339e-03; 1.04237154e+00; 6.79896779e-01
7793; 126; 186; -2.72273854e-03; 1.06589939e+00; 7.16091334e-01; 4.14001069e-02; 3.56902427e-01; 1.01765788e+00
7794; 126; 194; -7.21383180e-04; 5.70882237e-01; 6.28812461e-01; 4.13550271e-02; 6.50015132e-01; 1.08112486e+00
7795; 127; 130; 4.29399489e-01; 3.47052813e-01; 7.07813285e-01; 1.79407932e-01; 1.62392280e-01; 8.77680585e-01
7796; 127; 134; 5.03082193e-01; 4.16929025e-01; 7.07813285e-01; 4.12185267e-02; 5.37028885e-02; 9.50146845e-01
7797; 127; 135; 2.91835917e-01; 2.16595857e-01; 7.07813285e-01; 4.59992177e-01; 4.33740756e-01; 8.94724839e-01
7798; 127; 137; 6.51626878e-02; 2.84543740e-02; 7.94735176e-01; 2.46739815e-01; 2.95729473e-01; 1.10285880e+00
7799; 127; 138; 5.44397459e-01; 4.56109919e-01; 7.07813285e-01; 6.21856359e-01; 6.41236185e-01; 1.06970257e+00
7800; 127; 139; 4.70317820e-01; 3.85857279e-01; 7.07813285e-01; 5.04579463e-01; 4.30293534e-01; 7.46522516e-01
7801; 127; 142; 2.75232788e-01; 2.00850456e-01; 7.07813285e-01; 3.28256033e-01; 3.69759972e-01; 1.09224688e+00
7802; 127; 145; 4.61983729e-01; 3.77953732e-01; 7.07813285e-01; 1.05508309e-01; 1.64000729e-01; 1.11000999e+00
7803; 127; 149; 6.21373979e-01; 5.29109786e-01; 7.07813285e-01; 5.53139664e-01; 4.92305594e-01; 7.98246273e-01
7804; 127; 150; 3.99380467e-01; 3.18584592e-01; 7.07813285e-01; 1.54713832e-01; 1.94192541e-01; 1.05662952e+00
7805; 127; 153; 7.39717967e-01; 7.54209124e-01; 1.07359188e+00; 1.87027429e-01; 2.04803421e-01; 9.91706679e-01
7806; 127; 160; 7.18447995e-01; 6.21168901e-01; 7.07813285e-01; 3.85541834e-01; 4.59829004e-01; 1.20807929e+00
7807; 127; 161; 3.74027763e-01; 2.94541624e-01; 7.07813285e-01; 3.40326717e-01; 2.80120064e-01; 7.64650796e-01
7808; 127; 164; 3.85214813e-02; 5.65468550e-02; 9.67652254e-01; 6.40313475e-01; 7.18927844e-01; 1.26475601e+00
7809; 127; 168; 4.93327136e-01; 4.07677920e-01; 7.07813285e-01; 4.93891845e-01; 4.11074706e-01; 7.17085836e-01
7810; 127; 170; 2.11362272e-01; 1.40279530e-01; 7.07813285e-01; 2.65998980e-01; 3.80146924e-01; 1.31724378e+00
7811; 127; 171; 6.77494604e-01; 6.22224627e-01; 8.37097300e-01; 1.76638619e-02; 9.90030336e-02; 1.16934346e+00
7812; 127; 174; 3.23930368e-01; 2.47032290e-01; 7.07813285e-01; 3.20857485e-01; 2.58097671e-01; 7.53117176e-01
7813; 127; 175; 5.70070667e-02; 3.70542710e-02; 8.47669947e-01; 4.46879545e-01; 4.32377296e-01; 9.30605479e-01
7814; 127; 176; 7.91785005e-01; 6.99305744e-01; 7.35646218e-01; 1.84714538e-01; 2.20310383e-01; 1.04906885e+00
7815; 127; 178; 5.27743706e-01; 4.40316509e-01; 7.07813285e-01; 7.81713268e-01; 7.09926137e-01; 8.01017710e-01
7816; 127; 179; 2.63944544e-01; 2.22939082e-01; 8.14088974e-01; 6.49847704e-01; 7.33668438e-01; 1.28322465e+00
7817; 127; 181; 2.39306294e-01; 1.66779946e-01; 7.07813285e-01; 3.16090242e-01; 4.06103375e-01; 1.24741548e+00
7818; 127; 182; 5.41258036e-01; 4.53132680e-01; 7.07813285e-01; 2.57232832e-01; 2.17628011e-01; 8.17504414e-01
7819; 127; 186; 7.94890573e-01; 6.96031001e-01; 7.15489261e-01; 2.41003297e-01; 2.63998679e-01; 1.01765788e+00
7820; 127; 187; 7.61671861e-01; 6.62159795e-01; 7.07813285e-01; 4.49864787e-01; 5.45050424e-01; 1.28657448e+00
7821; 127; 188; 7.68470416e-01; 6.68607134e-01; 7.07813285e-01; 4.31975400e-01; 3.89765823e-01; 8.38318185e-01
7822; 127; 194; 7.18572981e-01; 6.21287430e-01; 7.07813285e-01; 6.60970813e-01; 6.81854562e-01; 1.08112486e+00
7823; 127; 197; 6.19144955e-01; 5.26995915e-01; 7.07813285e-01; 6.43882961e-01; 5.66644646e-01; 7.60276565e-01
7824; 128; 129; 9.58002580e-01; 7.48739463e-01; 2.61462067e-01; 9.25378306e-02; 1.05176976e+00; 2.80235680e-01
7825; 128; 131; 9.68576868e-01; 7.84956999e-01; 2.76119101e-01; 9.61890094e-01; 9.00534910e-01; 3.18490806e-01
7826; 128; 133; 1.13185109e-01; 1.14858428e+00; 3.18586420e-01; -1.06879975e-01; 1.05885883e+00; 2.61167436e-01
7827; 128; 135; -2.50788477e-01; 5.91844405e-01; 7.13466278e-02; -1.37926179e-01; 8.83211450e-01; 1.92287231e-01
7828; 128; 136; 9.10774188e-01; 5.86979542e-01; 1.95998734e-01; 6.08281548e-01; 8.76567642e-01; 2.71053792e-01
7829; 128; 140; 9.11035261e-01; 9.15639192e-01; 3.18586420e-01; 9.79252254e-01; 8.21520803e-01; 2.90916268e-01
7830; 128; 141; 5.40536935e-01; 1.02381209e+00; 3.18586420e-01; 9.12383421e-01; 5.92491256e-01; 1.98229294e-01
7831; 128; 143; 1.25225828e-01; 2.68094299e-01; -8.44291688e-03; 6.72836584e-01; 9.85185099e-01; 3.18586420e-01
7832; 128; 144; 4.45627743e-01; 1.74547843e-01; -8.44291688e-03; -7.13959889e-02; 5.49260565e-01; 7.49983730e-02
7833; 128; 146; 4.58353549e-01; 1.70832341e-01; -8.44291688e-03; -1.87821202e-01; 1.17857515e+00; 2.96997852e-01
7834; 128; 147; 1.00704778e-01; 1.15222812e+00; 3.18586420e-01; 1.66990731e-01; 6.45077692e-01; 1.36683767e-01
7835; 128; 149; -4.82445440e-02; 1.19571625e+00; 3.18586420e-01; 9.50526516e-01; 7.23133520e-01; 2.51099486e-01
7836; 128; 151; 1.20056899e-01; 2.69603450e-01; -8.44291688e-03; -1.46899733e-01; 1.22452021e+00; 3.18586420e-01
7837; 128; 152; 9.90769255e-01; 8.92359579e-01; 3.18586420e-01; 9.96595354e-01; 8.80921903e-01; 3.14955560e-01
7838; 128; 154; 5.72257006e-01; 1.01455091e+00; 3.18586420e-01; 9.14318588e-01; 7.65788628e-01; 2.63063672e-01
7839; 128; 155; 7.03315544e-01; 5.51192044e-01; 1.60066092e-01; 1.36021262e-01; 4.01956739e-01; 4.26505967e-02
7840; 128; 156; 1.90140435e-01; 3.35968705e-01; 2.39355181e-02; 9.52547923e-02; 5.07880587e-01; 7.77117807e-02
7841; 128; 158; 1.66916012e-02; 8.72534944e-01; 2.05140053e-01; 8.06038832e-01; 8.43532241e-01; 2.80265695e-01
7842; 128; 159; 2.09503703e-01; 2.43488027e-01; -8.44291688e-03; 1.68209756e-01; 9.34215438e-01; 2.44637783e-01
7843; 128; 161; 8.36505198e-01; 3.32604036e-01; 9.30543927e-02; 5.29131795e-02; 1.08641706e+00; 2.88841707e-01
7844; 128; 163; 6.75331110e-01; 5.27188154e-01; 1.48068058e-01; 8.90304028e-01; 6.34889636e-01; 2.11636003e-01
7845; 128; 165; 1.17096709e-01; 8.32115388e-01; 2.00999047e-01; 3.22487689e-01; 9.08275185e-01; 2.51761656e-01
7846; 128; 168; 3.94940527e-01; 2.34192100e-01; 8.28018447e-03; 2.22185063e-01; 5.32786879e-01; 1.00819149e-01
7847; 128; 169; 5.48199148e-02; 1.16562493e+00; 3.18586420e-01; -4.19655299e-02; 4.64070947e-01; 4.64348953e-02
7848; 128; 172; 8.14841375e-01; 2.58404214e-01; 6.30261407e-02; 7.06658944e-01; 1.74891540e-01; 2.01052712e-02
7849; 128; 174; -3.80032092e-01; 7.31752142e-01; 1.09447585e-01; -4.12824197e-01; 7.60900848e-01; 1.16747050e-01
7850; 128; 177; 7.95601617e-01; 1.92506952e-01; 3.63578879e-02; 3.81474284e-01; 4.10354256e-01; 7.25060159e-02
7851; 128; 183; 1.23064030e-01; 2.68725470e-01; -8.44291688e-03; 1.07311376e-01; 8.15458644e-01; 1.93722254e-01
7852; 128; 184; 8.81877244e-01; 9.24152340e-01; 3.18586420e-01; 1.10813458e-01; 5.66091720e-01; 1.01113045e-01
7853; 128; 185; 2.78171158e-01; 1.10041397e+00; 3.18586420e-01; -1.82232635e-01; 7.29772473e-01; 1.30244959e-01
7854; 128; 189; -1.21252736e-02; 3.08196146e-01; -8.44291688e-03; 2.32080205e-01; 5.62654249e-01; 1.13034223e-01
7855; 128; 191; 6.75451924e-01; 9.84421509e-01; 3.18586420e-01; 2.16449226e-01; 8.89082066e-01; 2.33059382e-01
7856; 128; 192; 7.77789524e-01; 4.83050542e-01; 1.42764121e-01; 6.88377985e-01; 9.22494857e-01; 2.96900917e-01
7857; 128; 193; 4.93302668e-01; 1.60628388e-01; -8.44291688e-03; 2.66070426e-01; 7.81586955e-01; 1.98376331e-01
7858; 128; 196; 6.61290884e-01; 1.11581546e-01; -8.44291688e-03; 3.16017770e-01; 9.05706540e-01; 2.50099373e-01
7859; 128; 198; 6.18470133e-01; 1.24083748e-01; -8.44291688e-03; 7.71361466e-01; 1.09483062e-01; 2.75858518e-03
7860; 129; 131; 8.87430781e-01; 3.17928946e-01; -2.55481543e-01; 9.84584165e-01; 8.13894364e-01; 3.45638403e-01
7861; 129; 133; 1.13190527e-01; 1.11414994e+00; 3.59019613e-01; 4.07777898e-01; 1.16036937e+00; 5.22637176e-01
7862; 129; 136; 1.08015052e+00; 5.34927142e-01; 6.41297355e-02; 6.06888860e-01; 8.75463561e-01; 2.73388294e-01
7863; 129; 140; 1.33618158e+00; 5.34044400e-01; 1.59606148e-01; 3.85676455e-01; 1.14715699e+00; 4.99270236e-01
7864; 129; 141; 4.30612575e-01; 1.11166355e+00; 4.75804948e-01; 9.97033225e-01; 5.38114942e-01; 3.64366961e-02
7865; 129; 143; 8.17234732e-01; 1.02480728e+00; 5.22637176e-01; 2.27678819e-01; 6.41481493e-01; -1.35829923e-01
7866; 129; 144; 6.00112290e-01; 4.65177720e-01; -1.96153874e-01; 1.23044692e-01; 7.22265733e-01; -8.33107396e-02
7867; 129; 146; 2.70648412e-02; 8.54012685e-01; 3.04755718e-02; 2.60477914e-01; 5.02888291e-01; -2.81217298e-01
7868; 129; 147; 1.03083984e-01; 1.08362376e+00; 3.20466138e-01; 1.56223445e-01; 9.04563314e-01; 1.36683767e-01
7869; 129; 149; 1.07728853e-01; 1.09765330e+00; 3.38184940e-01; 9.86722048e-01; 7.16512688e-01; 2.35603925e-01
7870; 129; 152; 8.79938960e-01; 1.00404730e+00; 5.22637176e-01; 1.11317233e+00; 6.65492051e-01; 2.25182824e-01
7871; 129; 153; 1.58535978e+00; 7.70498086e-01; 5.22637176e-01; 1.64559484e+00; 5.72619021e-01; 3.20109260e-01
7872; 129; 154; 1.33436900e-01; 1.17530285e+00; 4.36253546e-01; 9.15560213e-01; 7.64198326e-01; 2.63063672e-01
7873; 129; 155; 9.29355305e-01; 6.69139669e-01; 1.60066092e-01; 6.68520886e-03; 6.49821760e-01; -2.09614862e-01
7874; 129; 157; 1.07032679e+00; 5.05023514e-01; 2.63914287e-02; 1.08344365e+00; 6.53729610e-01; 2.00592011e-01
7875; 129; 158; 7.52500627e-02; 9.99553138e-01; 2.14287954e-01; 8.14929853e-01; 8.12628129e-01; 2.80265695e-01
7876; 129; 159; 4.45502914e-01; 4.43918288e-01; -2.78613456e-01; 2.12105648e-01; 9.25232335e-01; 1.81267608e-01
7877; 129; 161; 9.19409830e-02; 1.04996702e+00; 2.77958883e-01; 5.14154499e-01; 7.34829852e-01; 7.83731612e-02
7878; 129; 165; 2.25532450e-01; 9.38122626e-01; 2.00999047e-01; 2.92405731e-01; 9.39046286e-01; 2.27250470e-01
7879; 129; 167; 1.29713761e+00; 8.65922066e-01; 5.22637176e-01; 1.47484795e+00; 7.11976625e-01; 4.14383292e-01
7880; 129; 170; 1.44729174e-01; 1.20941046e+00; 4.79330233e-01; 1.34317658e-01; 1.08453075e+00; 3.33268386e-01
7881; 129; 172; 1.03692895e+00; 5.10557922e-01; 2.01052712e-02; 1.12433300e+00; 5.50852567e-01; 9.89055527e-02
7882; 129; 176; 1.04845699e+00; 9.48254712e-01; 5.22637176e-01; 9.12215659e-01; 9.25729116e-01; 4.45658143e-01
7883; 129; 182; 1.09381402e+00; 9.33238003e-01; 5.22637176e-01; 1.07232857e+00; 6.67523461e-01; 2.12103675e-01
7884; 129; 183; 3.58365283e-02; 5.91284260e-01; -2.65257211e-01; 6.69489109e-02; 8.11202944e-01; -3.22093513e-03
7885; 129; 184; 1.01940617e+00; 9.57872796e-01; 5.22637176e-01; 8.68185545e-02; 6.12609907e-01; -2.21772550e-01
7886; 129; 185; 3.08468215e-01; 1.19324861e+00; 5.22637176e-01; 9.20127537e-02; 9.03856099e-01; 1.11682056e-01
7887; 129; 187; 8.97133197e-01; 9.98354670e-01; 5.22637176e-01; 9.28614564e-01; 9.17730067e-01; 4.42733263e-01
7888; 129; 190; 9.56285721e-01; 9.78770579e-01; 5.22637176e-01; 1.35795747e+00; 6.39532185e-01; 2.87878538e-01
7889; 129; 191; 2.22113609e-01; 8.52350684e-01; 1.02084840e-01; 6.09264749e-01; 1.00325714e+00; 4.19738631e-01
7890; 129; 192; 4.17035742e-01; 5.51685365e-01; -1.66680050e-01; 7.25715323e-01; 8.56780424e-01; 2.96900917e-01
7891; 129; 193; 5.60533511e-01; 4.32510222e-01; -2.48250736e-01; 3.26297589e-01; 7.93502978e-01; 7.43642536e-02
7892; 129; 196; 5.93737242e-01; 4.78485924e-01; -1.83408772e-01; 3.28052677e-01; 9.09715162e-01; 2.07298674e-01
7893; 129; 199; 5.49132661e-01; 4.91497800e-01; -1.85407129e-01; 1.12485535e+00; 6.29438581e-01; 1.88549219e-01
7894; 130; 134; 1.79423378e-01; 1.62301935e-01; 8.77680585e-01; 5.02409407e-01; 5.36761116e-01; 6.44198547e-01
7895; 130; 135; 3.26476045e-01; 7.10665684e-01; 7.32401673e-01; 3.64067019e-01; -2.03262620e-01; 8.03991620e-01
7896; 130; 136; 6.50738385e-01; 4.66526128e-01; 5.61956010e-01; 4.01030127e-01; 6.15758051e-01; 6.97212514e-01
7897; 130; 137; 7.09308292e-01; 1.23952734e-01; 5.61956010e-01; 1.85364426e-01; 1.27552951e-01; 8.77680585e-01
7898; 130; 138; 6.71241507e-01; 3.46604066e-01; 5.61956010e-01; 9.60405444e-02; 6.50005289e-01; 8.77680585e-01
7899; 130; 139; 6.50518226e-01; 6.87561015e-02; 6.03117470e-01; 3.29390312e-01; 5.56719556e-01; 7.46522516e-01
7900; 130; 142; 1.05591897e-01; 6.72901035e-01; 8.69556625e-01; 4.70459801e-01; -1.85072604e-01; 7.37928497e-01
7901; 130; 143; 6.29991330e-01; 5.87874946e-01; 5.61956010e-01; 5.86264068e-01; 4.45371810e-01; 6.03035434e-01
7902; 130; 145; 1.52313785e-01; 3.20865020e-01; 8.77680585e-01; 6.37797332e-01; 4.38109352e-01; 5.72694456e-01
7903; 130; 146; 4.76969770e-01; 9.55427220e-02; 7.05056499e-01; 5.89987199e-01; -8.09341923e-02; 6.55075956e-01
7904; 130; 149; 6.19823112e-01; 6.47348506e-01; 5.61956010e-01; 2.25078413e-01; 6.65377773e-01; 7.98246273e-01
7905; 130; 150; 6.80328504e-01; 2.93454530e-01; 5.61956010e-01; 1.53719824e-01; 3.12641145e-01; 8.77680585e-01
7906; 130; 153; 7.12033242e-01; 1.08014597e-01; 5.61956010e-01; 2.89584444e-01; 7.87276871e-02; 8.19840692e-01
7907; 130; 161; 3.48266098e-01; 2.70563217e-01; 7.64650796e-01; 6.85329334e-01; 3.83981842e-02; 5.85247206e-01
7908; 130; 164; 4.24775446e-01; 7.27471971e-01; 6.71364021e-01; 1.61385531e-01; 2.67804688e-01; 8.77680585e-01
7909; 130; 165; 6.50582282e-01; 4.67439167e-01; 5.61956010e-01; 6.44369782e-01; 4.46983506e-01; 5.67813951e-01
7910; 130; 168; 7.32986042e-01; -1.45376141e-02; 5.61956010e-01; 3.72216934e-01; 5.91614843e-01; 7.17085836e-01
7911; 130; 170; 2.00348723e-01; 6.89101647e-01; 8.10718686e-01; 2.36957565e-01; -7.91548092e-02; 8.67875595e-01
7912; 130; 171; 1.06064882e-01; 5.91373280e-01; 8.77680585e-01; 1.62124203e-01; 6.56936587e-01; 8.37097300e-01
7913; 130; 172; 7.50111278e-01; -1.14702540e-01; 5.61956010e-01; 7.32906451e-01; -1.40201998e-01; 5.74965885e-01
7914; 130; 173; 1.81792747e-01; 6.85929124e-01; 8.22240762e-01; 1.13332293e-01; 5.48866438e-01; 8.77680585e-01
7915; 130; 174; 3.77757791e-01; 2.09885015e-01; 7.53117176e-01; 3.89330350e-01; 1.98985343e-01; 7.47259703e-01
7916; 130; 175; 1.81332793e-01; 1.51133835e-01; 8.77680585e-01; 2.49990243e-01; 5.46226161e-01; 7.95507026e-01
7917; 130; 176; 6.09150444e-01; 7.09772576e-01; 5.61956010e-01; 1.55092131e-01; 3.04614570e-01; 8.77680585e-01
7918; 130; 178; 4.98208672e-01; 4.73029549e-01; 6.53306552e-01; 3.39870130e-01; 9.36911874e-03; 7.96657383e-01
7919; 130; 179; 2.47823210e-01; 3.78750261e-01; 8.14088974e-01; 2.84321621e-01; 9.31955913e-02; 8.21523443e-01
7920; 130; 180; 6.99834731e-01; 1.79363275e-01; 5.61956010e-01; 5.24198034e-01; 7.44470290e-01; 6.09628943e-01
7921; 130; 181; 1.61812292e-01; 2.65308579e-01; 8.77680585e-01; 6.40072447e-01; 3.04165922e-02; 6.13374011e-01
7922; 130; 182; 6.51189580e-01; 4.63887106e-01; 5.61956010e-01; 2.53613009e-01; 2.20832953e-01; 8.26884620e-01
7923; 130; 184; 6.04545228e-01; 7.36708328e-01; 5.61956010e-01; 5.42499991e-01; 6.97132012e-01; 6.03470135e-01
7924; 130; 186; 1.15537363e-01; 6.74601415e-01; 8.63381125e-01; 9.58499884e-02; 6.51119845e-01; 8.77680585e-01
7925; 130; 187; 7.46449410e-01; -9.32843946e-02; 5.61956010e-01; 7.34787812e-01; -1.39880341e-01; 5.73797680e-01
7926; 130; 188; 5.65805644e-01; 6.61697581e-01; 5.93064750e-01; 3.91612993e-01; 4.69588057e-01; 7.17970823e-01
7927; 130; 194; 6.29306647e-01; 5.91879632e-01; 5.61956010e-01; 1.01430148e-01; 6.18481682e-01; 8.77680585e-01
7928; 130; 195; 6.75686905e-01; 3.20603086e-01; 5.61956010e-01; 2.13524003e-01; -1.29584239e-02; 8.75185156e-01
7929; 130; 197; 5.82293251e-01; 7.16145626e-01; 5.77501627e-01; 5.52189944e-01; -1.45091286e-01; 6.84496671e-01
7930; 131; 136; 1.09180528e+00; 1.75250715e-01; 3.45638403e-01; 9.11134018e-01; 7.48124657e-01; 6.41297355e-02
7931; 131; 137; 1.09887680e+00; 1.33130488e-01; 3.45638403e-01; 1.08722792e+00; 8.72214134e-02; 2.81146955e-01
7932; 131; 140; 9.57354907e-01; 8.99773502e-01; 3.02954683e-01; 1.06274011e+00; 1.21284327e-01; 2.18612784e-01
7933; 131; 141; 8.01154122e-01; 8.73549139e-01; -2.32139969e-01; 9.77546511e-01; 5.22716048e-01; 1.59314870e-01
